Spikes_Times,Trial_index,UnitNum,Spike_Time_in_Trial,LogicStim,TrialOutcome,StimType,layer,Unit Type,Whisker
151.779217,31,85,0.2508629999999812,4,2,VTN,L4,RS,C2
151.880417,31,85,0.3520629999999869,4,2,VTN,L4,RS,C2
165.864693,34,85,0.29926399999999376,4,2,VTN,L4,RS,C2
165.868493,34,85,0.3030640000000062,4,2,VTN,L4,RS,C2
166.025993,34,85,0.4605640000000051,4,2,VTN,L4,RS,C2
175.85592,36,85,0.9301089999999874,5,2,VTN,L4,RS,C1
189.211132,39,85,0.24424600000000396,7,2,VTN,L4,RS,B2
189.215732,39,85,0.24884600000001456,7,2,VTN,L4,RS,B2
189.555097,39,85,0.5882110000000011,7,2,VTN,L4,RS,B2
189.558897,39,85,0.5920110000000136,7,2,VTN,L4,RS,B2
189.715863,39,85,0.7489770000000249,7,2,VTN,L4,RS,B2
191.034858,39,85,2.067972000000026,7,2,VTN,L4,RS,B2
193.88378,40,85,0.23956300000000397,8,2,VTN,L4,RS,B1
193.987413,40,85,0.34319600000000605,8,2,VTN,L4,RS,B1
195.150741,40,85,1.506524000000013,8,2,VTN,L4,RS,B1
198.539694,41,85,0.21850599999999076,9,2,RHR,L4,RS,D3
198.539861,41,85,0.21867299999999545,9,2,RHR,L4,RS,D3
198.547261,41,85,0.2260729999999853,9,2,RHR,L4,RS,D3
199.398524,41,85,1.0773360000000025,9,2,RHR,L4,RS,D3
203.231309,42,85,0.2315890000000138,15,2,RHR,L4,RS,B3
217.509984,45,85,0.4760699999999929,11,2,RHR,L4,RS,D1
217.710283,45,85,0.676368999999994,11,2,RHR,L4,RS,D1
226.417948,47,85,0.0038109999999846877,16,2,RHR,L4,RS,B2
227.810642,47,85,1.3965049999999906,16,2,RHR,L4,RS,B2
227.973041,47,85,1.558903999999984,16,2,RHR,L4,RS,B2
236.024775,49,85,0.24937500000001478,1,2,VTN,L4,RS,D2
241.408087,50,85,0.9490759999999909,5,2,VTN,L4,RS,C1
245.356371,51,85,0.2169889999999839,10,2,RHR,L4,RS,D2
245.371404,51,85,0.23202200000000062,10,2,RHR,L4,RS,D2
245.379237,51,85,0.23985499999997728,10,2,RHR,L4,RS,D2
246.196201,51,85,1.0568189999999902,10,2,RHR,L4,RS,D2
246.539033,51,85,1.3996509999999773,10,2,RHR,L4,RS,D2
254.956732,53,85,0.45680699999999774,13,2,RHR,L4,RS,C2
259.342281,54,85,0.18258400000001984,10,2,RHR,L4,RS,D2
259.374014,54,85,0.2143169999999941,10,2,RHR,L4,RS,D2
259.375547,54,85,0.215849999999989,10,2,RHR,L4,RS,D2
259.538313,54,85,0.37861600000002227,10,2,RHR,L4,RS,D2
265.757788,55,85,1.918040000000019,4,2,VTN,L4,RS,C2
268.889275,56,85,0.3597950000000196,4,2,VTN,L4,RS,C2
269.155341,56,85,0.6258610000000431,4,2,VTN,L4,RS,C2
278.109005,58,85,0.21886299999999892,9,2,RHR,L4,RS,D3
278.109038,58,85,0.21889599999997245,9,2,RHR,L4,RS,D3
278.113971,58,85,0.22382899999996653,9,2,RHR,L4,RS,D3
278.35757,58,85,0.46742799999998397,9,2,RHR,L4,RS,D3
278.603469,58,85,0.7133269999999925,9,2,RHR,L4,RS,D3
278.607903,58,85,0.7177609999999959,9,2,RHR,L4,RS,D3
282.848285,59,85,0.27765099999999165,1,2,VTN,L4,RS,D2
283.002751,59,85,0.4321170000000052,1,2,VTN,L4,RS,D2
283.010885,59,85,0.4402509999999893,1,2,VTN,L4,RS,D2
283.36895,59,85,0.7983159999999998,1,2,VTN,L4,RS,D2
284.305346,59,85,1.7347120000000018,1,2,VTN,L4,RS,D2
284.344713,59,85,1.7740790000000288,1,2,VTN,L4,RS,D2
285.002577,59,85,2.4319429999999898,1,2,VTN,L4,RS,D2
287.4739,60,85,0.22157500000002983,17,2,RHR,L4,RS,B1
287.711732,60,85,0.4594069999999988,17,2,RHR,L4,RS,B1
288.280263,60,85,1.027938000000006,17,2,RHR,L4,RS,B1
288.401096,60,85,1.1487710000000106,17,2,RHR,L4,RS,B1
288.404429,60,85,1.1521040000000085,17,2,RHR,L4,RS,B1
292.172914,61,85,0.24221699999998236,1,2,VTN,L4,RS,D2
293.278676,61,85,1.3479790000000094,1,2,VTN,L4,RS,D2
293.659341,61,85,1.7286439999999743,1,2,VTN,L4,RS,D2
296.663263,62,85,0.05275499999999056,9,2,RHR,L4,RS,D3
296.667996,62,85,0.057488000000034845,9,2,RHR,L4,RS,D3
298.830187,62,85,2.219679000000042,9,2,RHR,L4,RS,D3
301.517576,63,85,0.22749700000002804,16,2,RHR,L4,RS,B2
301.52411,63,85,0.23403100000001587,16,2,RHR,L4,RS,B2
301.933875,63,85,0.6437960000000089,16,2,RHR,L4,RS,B2
306.853588,64,85,0.8885369999999853,10,2,RHR,L4,RS,D2
307.407219,64,85,1.442167999999981,10,2,RHR,L4,RS,D2
307.770218,64,85,1.805166999999983,10,2,RHR,L4,RS,D2
307.774118,64,85,1.8090669999999704,10,2,RHR,L4,RS,D2
311.351003,65,85,0.7056210000000078,0,2,VTN,L4,RS,D3
311.449069,65,85,0.8036870000000249,0,2,VTN,L4,RS,D3
311.453503,65,85,0.8081210000000283,0,2,VTN,L4,RS,D3
311.546369,65,85,0.9009870000000433,0,2,VTN,L4,RS,D3
311.549836,65,85,0.9044540000000438,0,2,VTN,L4,RS,D3
311.918267,65,85,1.2728850000000307,0,2,VTN,L4,RS,D3
312.047367,65,85,1.4019850000000247,0,2,VTN,L4,RS,D3
312.158633,65,85,1.5132510000000252,0,2,VTN,L4,RS,D3
312.162333,65,85,1.516951000000006,0,2,VTN,L4,RS,D3
312.303799,65,85,1.6584170000000427,0,2,VTN,L4,RS,D3
312.357766,65,85,1.7123840000000428,0,2,VTN,L4,RS,D3
312.362132,65,85,1.7167499999999905,0,2,VTN,L4,RS,D3
315.633986,66,85,0.3107119999999668,16,2,RHR,L4,RS,B2
315.642586,66,85,0.31931199999996807,16,2,RHR,L4,RS,B2
317.321245,66,85,1.99797099999995,16,2,RHR,L4,RS,B2
320.196267,67,85,0.19742199999996046,2,2,VTN,L4,RS,D1
320.209467,67,85,0.21062200000000075,2,2,VTN,L4,RS,D1
320.314467,67,85,0.3156219999999621,2,2,VTN,L4,RS,D1
320.3854,67,85,0.3865549999999871,2,2,VTN,L4,RS,D1
320.3889,67,85,0.3900549999999612,2,2,VTN,L4,RS,D1
320.463233,67,85,0.46438799999998537,2,2,VTN,L4,RS,D1
320.540332,67,85,0.541486999999961,2,2,VTN,L4,RS,D1
320.769198,67,85,0.7703530000000001,2,2,VTN,L4,RS,D1
322.028393,67,85,2.029547999999977,2,2,VTN,L4,RS,D1
325.317413,68,85,0.636195999999984,14,2,RHR,L4,RS,C1
325.369613,68,85,0.6883960000000116,14,2,RHR,L4,RS,C1
325.373246,68,85,0.6920289999999909,14,2,RHR,L4,RS,C1
325.373246,68,85,0.6920289999999909,14,2,RHR,L4,RS,C1
325.498612,68,85,0.8173949999999763,14,2,RHR,L4,RS,C1
325.593179,68,85,0.9119620000000168,14,2,RHR,L4,RS,C1
326.611208,68,85,1.9299909999999727,14,2,RHR,L4,RS,C1
326.614841,68,85,1.933624000000009,14,2,RHR,L4,RS,C1
326.769274,68,85,2.088056999999992,14,2,RHR,L4,RS,C1
330.904157,69,85,1.5438090000000102,15,2,RHR,L4,RS,B3
330.90959,69,85,1.5492419999999925,15,2,RHR,L4,RS,B3
331.04749,69,85,1.6871419999999944,15,2,RHR,L4,RS,B3
331.057956,69,85,1.6976080000000024,15,2,RHR,L4,RS,B3
331.081256,69,85,1.7209080000000085,15,2,RHR,L4,RS,B3
334.258177,70,85,0.2198980000000006,16,2,RHR,L4,RS,B2
334.262877,70,85,0.2245980000000145,16,2,RHR,L4,RS,B2
334.33821,70,85,0.29993100000001505,16,2,RHR,L4,RS,B2
334.951974,70,85,0.9136950000000184,16,2,RHR,L4,RS,B2
335.040174,70,85,1.0018949999999904,16,2,RHR,L4,RS,B2
335.044907,70,85,1.0066280000000347,16,2,RHR,L4,RS,B2
335.159473,70,85,1.1211940000000027,16,2,RHR,L4,RS,B2
335.500772,70,85,1.462492999999995,16,2,RHR,L4,RS,B2
335.504505,70,85,1.466226000000006,16,2,RHR,L4,RS,B2
335.561405,70,85,1.5231259999999907,16,2,RHR,L4,RS,B2
335.566271,70,85,1.5279919999999834,16,2,RHR,L4,RS,B2
335.625905,70,85,1.5876260000000002,16,2,RHR,L4,RS,B2
335.697338,70,85,1.6590590000000134,16,2,RHR,L4,RS,B2
335.786471,70,85,1.7481920000000173,16,2,RHR,L4,RS,B2
339.549822,71,85,0.8319309999999973,15,2,RHR,L4,RS,B3
339.570955,71,85,0.8530640000000176,15,2,RHR,L4,RS,B3
339.806154,71,85,1.0882629999999835,15,2,RHR,L4,RS,B3
339.879521,71,85,1.1616300000000024,15,2,RHR,L4,RS,B3
339.879554,71,85,1.161662999999976,15,2,RHR,L4,RS,B3
339.883954,71,85,1.1660630000000083,15,2,RHR,L4,RS,B3
339.885187,71,85,1.1672959999999648,15,2,RHR,L4,RS,B3
340.14212,71,85,1.4242289999999684,15,2,RHR,L4,RS,B3
340.322519,71,85,1.604627999999991,15,2,RHR,L4,RS,B3
340.817583,71,85,2.0996920000000046,15,2,RHR,L4,RS,B3
340.857617,71,85,2.139725999999996,15,2,RHR,L4,RS,B3
343.954137,72,85,0.5559949999999958,13,2,RHR,L4,RS,C2
344.280103,72,85,0.8819609999999898,13,2,RHR,L4,RS,C2
344.829534,72,85,1.4313920000000167,13,2,RHR,L4,RS,C2
344.834234,72,85,1.4360919999999737,13,2,RHR,L4,RS,C2
348.309986,73,85,0.22423199999997223,7,2,VTN,L4,RS,B2
350.527744,73,85,2.4419899999999757,7,2,VTN,L4,RS,B2
352.995567,74,85,0.23040199999996958,2,2,VTN,L4,RS,D1
354.642461,74,85,1.8772960000000012,2,2,VTN,L4,RS,D1
363.563391,76,85,1.4288830000000416,16,2,RHR,L4,RS,B2
363.567491,76,85,1.4329830000000356,16,2,RHR,L4,RS,B2
364.54652,76,85,2.4120120000000043,16,2,RHR,L4,RS,B2
364.550987,76,85,2.416479000000038,16,2,RHR,L4,RS,B2
367.544075,77,85,0.7303560000000289,8,2,VTN,L4,RS,B1
367.549908,77,85,0.7361890000000244,8,2,VTN,L4,RS,B1
367.554008,77,85,0.7402890000000184,8,2,VTN,L4,RS,B1
371.808891,78,85,0.3108400000000415,0,2,VTN,L4,RS,D3
371.812758,78,85,0.3147069999999985,0,2,VTN,L4,RS,D3
372.219623,78,85,0.7215720000000374,0,2,VTN,L4,RS,D3
376.398706,79,85,0.21908400000000938,10,2,RHR,L4,RS,D2
377.447835,79,85,1.268213000000003,10,2,RHR,L4,RS,D2
381.333486,80,85,0.4784129999999891,7,2,VTN,L4,RS,B2
381.341186,80,85,0.4861129999999889,7,2,VTN,L4,RS,B2
381.874317,80,85,1.0192440000000147,7,2,VTN,L4,RS,B2
381.931917,80,85,1.0768439999999941,7,2,VTN,L4,RS,B2
383.082712,80,85,2.2276390000000106,7,2,VTN,L4,RS,B2
383.088979,80,85,2.2339059999999904,7,2,VTN,L4,RS,B2
385.842034,81,85,0.300309000000027,1,2,VTN,L4,RS,D2
385.846767,81,85,0.30504200000001447,1,2,VTN,L4,RS,D2
386.004433,81,85,0.46270800000002055,1,2,VTN,L4,RS,D2
386.158966,81,85,0.6172410000000355,1,2,VTN,L4,RS,D2
386.991563,81,85,1.4498379999999997,1,2,VTN,L4,RS,D2
390.422749,82,85,0.2212130000000343,10,2,RHR,L4,RS,D2
390.428015,82,85,0.2264790000000403,10,2,RHR,L4,RS,D2
395.10123,83,85,0.21988199999998415,10,2,RHR,L4,RS,D2
395.101263,83,85,0.21991500000001452,10,2,RHR,L4,RS,D2
396.381291,83,85,1.4999429999999734,10,2,RHR,L4,RS,D2
399.789277,84,85,0.2225580000000491,3,2,VTN,L4,RS,C3
399.796877,84,85,0.23015800000001718,3,2,VTN,L4,RS,C3
400.171509,84,85,0.6047900000000368,3,2,VTN,L4,RS,C3
400.175876,84,85,0.6091570000000388,3,2,VTN,L4,RS,C3
400.590474,84,85,1.0237549999999942,3,2,VTN,L4,RS,C3
404.794857,85,85,0.5398869999999647,7,2,VTN,L4,RS,B2
404.94039,85,85,0.6854199999999651,7,2,VTN,L4,RS,B2
405.258589,85,85,1.0036189999999579,7,2,VTN,L4,RS,B2
406.066585,85,85,1.8116149999999607,7,2,VTN,L4,RS,B2
406.253551,85,85,1.9985810000000015,7,2,VTN,L4,RS,B2
406.258785,85,85,2.0038149999999746,7,2,VTN,L4,RS,B2
406.262018,85,85,2.0070479999999975,7,2,VTN,L4,RS,B2
409.165606,86,85,0.23430400000000873,1,2,VTN,L4,RS,D2
409.218206,86,85,0.2869039999999927,1,2,VTN,L4,RS,D2
409.254172,86,85,0.32286999999996624,1,2,VTN,L4,RS,D2
409.440972,86,85,0.5096699999999714,1,2,VTN,L4,RS,D2
409.498538,86,85,0.5672359999999799,1,2,VTN,L4,RS,D2
409.623871,86,85,0.6925689999999918,1,2,VTN,L4,RS,D2
409.631171,86,85,0.6998689999999783,1,2,VTN,L4,RS,D2
415.55598,87,85,1.9410669999999755,14,2,RHR,L4,RS,C1
415.844512,87,85,2.2295990000000074,14,2,RHR,L4,RS,C1
415.945845,87,85,2.3309320000000184,14,2,RHR,L4,RS,C1
415.949579,87,85,2.334666000000027,14,2,RHR,L4,RS,C1
418.765067,88,85,0.4713019999999801,8,2,VTN,L4,RS,B1
418.8993,88,85,0.6055349999999748,8,2,VTN,L4,RS,B1
418.903133,88,85,0.6093680000000177,8,2,VTN,L4,RS,B1
423.106416,89,85,0.13224000000002434,1,2,VTN,L4,RS,D2
423.262749,89,85,0.2885729999999853,1,2,VTN,L4,RS,D2
423.267082,89,85,0.2929060000000163,1,2,VTN,L4,RS,D2
425.005075,89,85,2.0308989999999767,1,2,VTN,L4,RS,D2
425.125841,89,85,2.15166499999998,1,2,VTN,L4,RS,D2
425.132641,89,85,2.1584649999999783,1,2,VTN,L4,RS,D2
425.292741,89,85,2.3185649999999782,1,2,VTN,L4,RS,D2
427.782097,90,85,0.12586900000002288,4,2,VTN,L4,RS,C2
429.103158,90,85,1.446930000000009,4,2,VTN,L4,RS,C2
430.032421,90,85,2.3761930000000007,4,2,VTN,L4,RS,C2
430.037021,90,85,2.380792999999983,4,2,VTN,L4,RS,C2
432.613411,91,85,0.2817719999999895,14,2,RHR,L4,RS,C1
432.617911,91,85,0.28627199999999675,14,2,RHR,L4,RS,C1
432.617944,91,85,0.2863050000000271,14,2,RHR,L4,RS,C1
433.333608,91,85,1.001969000000031,14,2,RHR,L4,RS,C1
433.822473,91,85,1.4908340000000067,14,2,RHR,L4,RS,C1
433.867206,91,85,1.5355670000000146,14,2,RHR,L4,RS,C1
433.870906,91,85,1.5392669999999953,14,2,RHR,L4,RS,C1
434.012272,91,85,1.6806330000000003,14,2,RHR,L4,RS,C1
437.321125,92,85,0.3130350000000135,4,2,VTN,L4,RS,C2
437.328925,92,85,0.32083500000004506,4,2,VTN,L4,RS,C2
437.571824,92,85,0.5637340000000108,4,2,VTN,L4,RS,C2
437.575157,92,85,0.5670670000000086,4,2,VTN,L4,RS,C2
437.64949,92,85,0.6414000000000328,4,2,VTN,L4,RS,C2
437.692924,92,85,0.6848340000000235,4,2,VTN,L4,RS,C2
437.850156,92,85,0.8420660000000453,4,2,VTN,L4,RS,C2
437.85389,92,85,0.845799999999997,4,2,VTN,L4,RS,C2
437.929189,92,85,0.9210990000000265,4,2,VTN,L4,RS,C2
437.932989,92,85,0.924899000000039,4,2,VTN,L4,RS,C2
438.320188,92,85,1.3120979999999918,4,2,VTN,L4,RS,C2
438.809552,92,85,1.801462000000015,4,2,VTN,L4,RS,C2
441.995939,93,85,0.31183700000002545,14,2,RHR,L4,RS,C1
442.184239,93,85,0.5001369999999952,14,2,RHR,L4,RS,C1
442.187939,93,85,0.5038369999999759,14,2,RHR,L4,RS,C1
442.192005,93,85,0.5079029999999989,14,2,RHR,L4,RS,C1
442.391971,93,85,0.7078690000000165,14,2,RHR,L4,RS,C1
442.395505,93,85,0.7114030000000184,14,2,RHR,L4,RS,C1
442.516004,93,85,0.8319020000000137,14,2,RHR,L4,RS,C1
442.809836,93,85,1.1257340000000227,14,2,RHR,L4,RS,C1
443.382601,93,85,1.6984990000000266,14,2,RHR,L4,RS,C1
443.895432,93,85,2.211330000000032,14,2,RHR,L4,RS,C1
446.741787,94,85,0.37915399999997135,15,2,RHR,L4,RS,B3
446.820753,94,85,0.4581200000000081,15,2,RHR,L4,RS,B3
447.280718,94,85,0.9180849999999623,15,2,RHR,L4,RS,B3
447.284818,94,85,0.9221849999999563,15,2,RHR,L4,RS,B3
447.288151,94,85,0.9255180000000109,15,2,RHR,L4,RS,B3
447.518184,94,85,1.1555510000000027,15,2,RHR,L4,RS,B3
448.139548,94,85,1.776914999999974,15,2,RHR,L4,RS,B3
448.208348,94,85,1.8457149999999842,15,2,RHR,L4,RS,B3
448.212314,94,85,1.8496809999999755,15,2,RHR,L4,RS,B3
448.697579,94,85,2.334946000000002,15,2,RHR,L4,RS,B3
451.7129,95,85,0.6684549999999945,16,2,RHR,L4,RS,B2
452.030165,95,85,0.9857200000000148,16,2,RHR,L4,RS,B2
456.136982,96,85,0.4136060000000157,18,2,Blank,L4,RS,Blank
456.141949,96,85,0.4185730000000376,18,2,Blank,L4,RS,Blank
456.54918,96,85,0.8258040000000051,18,2,Blank,L4,RS,Blank
456.632447,96,85,0.9090710000000399,18,2,Blank,L4,RS,Blank
457.242578,96,85,1.519202000000007,18,2,Blank,L4,RS,Blank
457.251978,96,85,1.5286020000000349,18,2,Blank,L4,RS,Blank
457.44491,96,85,1.7215340000000197,18,2,Blank,L4,RS,Blank
457.448977,96,85,1.7256010000000401,18,2,Blank,L4,RS,Blank
457.942408,96,85,2.219032000000027,18,2,Blank,L4,RS,Blank
457.955075,96,85,2.2316990000000487,18,2,Blank,L4,RS,Blank
458.058941,96,85,2.335565000000031,18,2,Blank,L4,RS,Blank
458.063541,96,85,2.340165000000013,18,2,Blank,L4,RS,Blank
461.274095,97,85,0.8712679999999864,13,2,RHR,L4,RS,C2
461.280095,97,85,0.877268000000015,13,2,RHR,L4,RS,C2
461.545327,97,85,1.142499999999984,13,2,RHR,L4,RS,C2
461.825792,97,85,1.4229649999999765,13,2,RHR,L4,RS,C2
462.736989,97,85,2.334161999999992,13,2,RHR,L4,RS,C2
462.742022,97,85,2.339195000000018,13,2,RHR,L4,RS,C2
462.856488,97,85,2.453661000000011,13,2,RHR,L4,RS,C2
465.288245,98,85,0.21236600000003136,11,2,RHR,L4,RS,D1
465.290845,98,85,0.214966000000004,11,2,RHR,L4,RS,D1
474.543374,100,85,0.11499199999997245,1,2,VTN,L4,RS,D2
474.547107,100,85,0.11872499999998354,1,2,VTN,L4,RS,D2
474.65734,100,85,0.22895799999997735,1,2,VTN,L4,RS,D2
474.718507,100,85,0.2901249999999891,1,2,VTN,L4,RS,D2
474.77794,100,85,0.3495580000000018,1,2,VTN,L4,RS,D2
475.034839,100,85,0.6064569999999776,1,2,VTN,L4,RS,D2
475.113938,100,85,0.6855560000000196,1,2,VTN,L4,RS,D2
479.322421,101,85,0.2143880000000422,12,2,RHR,L4,RS,C3
479.328255,101,85,0.22022200000003522,12,2,RHR,L4,RS,C3
479.466521,101,85,0.35848800000002257,12,2,RHR,L4,RS,C3
479.471221,101,85,0.3631880000000365,12,2,RHR,L4,RS,C3
480.030018,101,85,0.9219850000000065,12,2,RHR,L4,RS,C3
480.034118,101,85,0.9260850000000005,12,2,RHR,L4,RS,C3
480.240551,101,85,1.1325180000000046,12,2,RHR,L4,RS,C3
480.245451,101,85,1.1374180000000251,12,2,RHR,L4,RS,C3
480.248718,101,85,1.140685000000019,12,2,RHR,L4,RS,C3
484.004802,102,85,0.21759700000001203,10,2,RHR,L4,RS,D2
484.009836,102,85,0.22263100000003533,10,2,RHR,L4,RS,D2
488.681417,103,85,0.21560099999999238,15,2,RHR,L4,RS,B3
488.842349,103,85,0.3765329999999949,15,2,RHR,L4,RS,B3
488.846183,103,85,0.38036699999997836,15,2,RHR,L4,RS,B3
488.849516,103,85,0.38369999999997617,15,2,RHR,L4,RS,B3
493.202732,104,85,0.053425000000004275,2,2,VTN,L4,RS,D1
493.477564,104,85,0.32825699999995095,2,2,VTN,L4,RS,D1
493.545997,104,85,0.3966899999999782,2,2,VTN,L4,RS,D1
493.64353,104,85,0.49422299999997676,2,2,VTN,L4,RS,D1
493.831996,104,85,0.6826889999999821,2,2,VTN,L4,RS,D1
493.837096,104,85,0.6877889999999525,2,2,VTN,L4,RS,D1
493.840562,104,85,0.6912549999999555,2,2,VTN,L4,RS,D1
494.782425,104,85,1.6331179999999677,2,2,VTN,L4,RS,D1
494.788259,104,85,1.6389519999999607,2,2,VTN,L4,RS,D1
495.15509,104,85,2.0057829999999512,2,2,VTN,L4,RS,D1
497.843846,105,85,0.00944699999996601,0,2,VTN,L4,RS,D3
498.060579,105,85,0.22617999999999938,0,2,VTN,L4,RS,D3
498.064912,105,85,0.23051299999997354,0,2,VTN,L4,RS,D3
498.214211,105,85,0.3798119999999585,0,2,VTN,L4,RS,D3
498.222778,105,85,0.38837899999998626,0,2,VTN,L4,RS,D3
503.104991,106,85,0.5857009999999718,4,2,VTN,L4,RS,C2
512.126788,108,85,0.23491500000005772,7,2,VTN,L4,RS,B2
516.914469,109,85,0.3401850000000195,8,2,VTN,L4,RS,B1
517.013702,109,85,0.43941799999993236,8,2,VTN,L4,RS,B1
521.798616,110,85,0.5408400000000029,17,2,RHR,L4,RS,B1
521.803349,110,85,0.5455729999999903,17,2,RHR,L4,RS,B1
521.806982,110,85,0.5492059999999128,17,2,RHR,L4,RS,B1
521.973948,110,85,0.716171999999915,17,2,RHR,L4,RS,B1
522.152881,110,85,0.8951049999999441,17,2,RHR,L4,RS,B1
522.156881,110,85,0.8991049999999632,17,2,RHR,L4,RS,B1
522.40518,110,85,1.1474039999999377,17,2,RHR,L4,RS,B1
523.148877,110,85,1.891100999999935,17,2,RHR,L4,RS,B1
526.599529,111,85,0.6663019999999733,14,2,RHR,L4,RS,C1
526.659096,111,85,0.7258689999999888,14,2,RHR,L4,RS,C1
530.845812,112,85,0.22641299999997955,16,2,RHR,L4,RS,B2
530.850446,112,85,0.23104699999998957,16,2,RHR,L4,RS,B2
531.953141,112,85,1.3337419999999156,16,2,RHR,L4,RS,B2
536.031358,113,85,0.7359879999999066,14,2,RHR,L4,RS,C1
536.035358,113,85,0.7399879999999257,14,2,RHR,L4,RS,C1
540.048008,114,85,0.07022699999993165,8,2,VTN,L4,RS,B1
542.1622,114,85,2.1844189999999344,8,2,VTN,L4,RS,B1
542.166,114,85,2.1882190000000037,8,2,VTN,L4,RS,B1
544.811389,115,85,0.1531559999999672,13,2,RHR,L4,RS,C2
545.139388,115,85,0.48115500000005795,13,2,RHR,L4,RS,C2
549.561903,116,85,0.22485900000003767,16,2,RHR,L4,RS,B2
549.639203,116,85,0.30215899999996054,16,2,RHR,L4,RS,B2
550.461166,116,85,1.1241220000000567,16,2,RHR,L4,RS,B2
560.04016,118,85,1.3456529999999702,13,2,RHR,L4,RS,C2
560.04676,118,85,1.3522529999999051,13,2,RHR,L4,RS,C2
560.498625,118,85,1.804117999999903,13,2,RHR,L4,RS,C2
560.811157,118,85,2.116649999999936,13,2,RHR,L4,RS,C2
560.818091,118,85,2.123583999999937,13,2,RHR,L4,RS,C2
564.531142,119,85,1.15930400000002,6,2,VTN,L4,RS,B3
564.825308,119,85,1.4534699999999248,6,2,VTN,L4,RS,B3
569.680888,120,85,1.6323579999999538,14,2,RHR,L4,RS,C1
569.686621,120,85,1.6380909999999176,14,2,RHR,L4,RS,C1
572.962941,121,85,0.23307999999997264,2,2,VTN,L4,RS,D1
