Spikes_Times,Trial_index,UnitNum,Spike_Time_in_Trial,LogicStim,TrialOutcome,StimType,layer,Unit Type,Whisker
151.746784,31,45,0.2184299999999837,4,2,VTN,L2_3,FS,C2
151.810451,31,45,0.28209699999999316,4,2,VTN,L2_3,FS,C2
151.813784,31,45,0.28542999999999097,4,2,VTN,L2_3,FS,C2
151.85505,31,45,0.3266959999999983,4,2,VTN,L2_3,FS,C2
151.918017,31,45,0.38966299999998455,4,2,VTN,L2_3,FS,C2
151.92225,31,45,0.3938959999999838,4,2,VTN,L2_3,FS,C2
151.941183,31,45,0.4128289999999879,4,2,VTN,L2_3,FS,C2
151.94445,31,45,0.4160959999999818,4,2,VTN,L2_3,FS,C2
151.953417,31,45,0.4250629999999944,4,2,VTN,L2_3,FS,C2
151.990183,31,45,0.4618289999999945,4,2,VTN,L2_3,FS,C2
152.005316,31,45,0.4769619999999861,4,2,VTN,L2_3,FS,C2
152.046583,31,45,0.518228999999991,4,2,VTN,L2_3,FS,C2
152.069083,31,45,0.5407289999999989,4,2,VTN,L2_3,FS,C2
152.098849,31,45,0.570494999999994,4,2,VTN,L2_3,FS,C2
152.154682,31,45,0.6263280000000009,4,2,VTN,L2_3,FS,C2
152.156449,31,45,0.6280950000000018,4,2,VTN,L2_3,FS,C2
152.161916,31,45,0.6335619999999835,4,2,VTN,L2_3,FS,C2
152.180916,31,45,0.652561999999989,4,2,VTN,L2_3,FS,C2
152.204982,31,45,0.6766279999999938,4,2,VTN,L2_3,FS,C2
152.776013,31,45,1.2476589999999987,4,2,VTN,L2_3,FS,C2
161.102313,33,45,0.21661600000001613,9,2,RHR,L2_3,FS,D3
161.563278,33,45,0.6775810000000035,9,2,RHR,L2_3,FS,D3
165.780061,34,45,0.2146319999999946,4,2,VTN,L2_3,FS,C2
165.83126,34,45,0.2658309999999915,4,2,VTN,L2_3,FS,C2
165.83436,34,45,0.26893100000000913,4,2,VTN,L2_3,FS,C2
165.840094,34,45,0.2746649999999988,4,2,VTN,L2_3,FS,C2
165.868693,34,45,0.30326400000001286,4,2,VTN,L2_3,FS,C2
165.897927,34,45,0.3324980000000153,4,2,VTN,L2_3,FS,C2
165.901693,34,45,0.3362639999999999,4,2,VTN,L2_3,FS,C2
165.917293,34,45,0.35186400000000617,4,2,VTN,L2_3,FS,C2
165.917527,34,45,0.35209800000001223,4,2,VTN,L2_3,FS,C2
165.998993,34,45,0.43356400000001827,4,2,VTN,L2_3,FS,C2
165.999426,34,45,0.4339970000000051,4,2,VTN,L2_3,FS,C2
166.00556,34,45,0.44013100000000804,4,2,VTN,L2_3,FS,C2
166.01266,34,45,0.44723100000001637,4,2,VTN,L2_3,FS,C2
166.068393,34,45,0.5029639999999915,4,2,VTN,L2_3,FS,C2
166.179092,34,45,0.6136630000000025,4,2,VTN,L2_3,FS,C2
171.667337,35,45,1.4195369999999912,15,2,RHR,L2_3,FS,B3
179.820604,37,45,0.21130099999999175,4,2,VTN,L2_3,FS,C2
179.90527,37,45,0.2959669999999903,4,2,VTN,L2_3,FS,C2
179.908203,37,45,0.29889999999997485,4,2,VTN,L2_3,FS,C2
179.951003,37,45,0.3416999999999746,4,2,VTN,L2_3,FS,C2
179.96627,37,45,0.35696699999999737,4,2,VTN,L2_3,FS,C2
179.983403,37,45,0.37409999999999854,4,2,VTN,L2_3,FS,C2
179.98667,37,45,0.37736699999999246,4,2,VTN,L2_3,FS,C2
179.990303,37,45,0.3810000000000002,4,2,VTN,L2_3,FS,C2
180.001069,37,45,0.39176599999998984,4,2,VTN,L2_3,FS,C2
180.004169,37,45,0.39486599999997907,4,2,VTN,L2_3,FS,C2
180.115102,37,45,0.5057989999999961,4,2,VTN,L2_3,FS,C2
180.117036,37,45,0.5077330000000018,4,2,VTN,L2_3,FS,C2
180.121402,37,45,0.5120989999999779,4,2,VTN,L2_3,FS,C2
180.171569,37,45,0.5622659999999939,4,2,VTN,L2_3,FS,C2
180.185735,37,45,0.5764319999999827,4,2,VTN,L2_3,FS,C2
180.193435,37,45,0.5841319999999826,4,2,VTN,L2_3,FS,C2
180.249802,37,45,0.6404989999999771,4,2,VTN,L2_3,FS,C2
180.252168,37,45,0.6428650000000005,4,2,VTN,L2_3,FS,C2
180.261868,37,45,0.6525649999999814,4,2,VTN,L2_3,FS,C2
180.310002,37,45,0.700698999999986,4,2,VTN,L2_3,FS,C2
180.397201,37,45,0.7878979999999842,4,2,VTN,L2_3,FS,C2
180.585934,37,45,0.9766309999999976,4,2,VTN,L2_3,FS,C2
180.5889,37,45,0.9795969999999841,4,2,VTN,L2_3,FS,C2
180.8042,37,45,1.1948969999999974,4,2,VTN,L2_3,FS,C2
189.268732,39,45,0.3018460000000118,7,2,VTN,L2_3,FS,B2
189.579231,39,45,0.6123450000000048,7,2,VTN,L2_3,FS,B2
189.71803,39,45,0.7511440000000107,7,2,VTN,L2_3,FS,B2
189.740563,39,45,0.7736770000000206,7,2,VTN,L2_3,FS,B2
191.047558,39,45,2.080672000000021,7,2,VTN,L2_3,FS,B2
194.814876,40,45,1.1706590000000006,8,2,VTN,L2_3,FS,B1
194.822243,40,45,1.1780259999999885,8,2,VTN,L2_3,FS,B1
195.148841,40,45,1.5046240000000068,8,2,VTN,L2_3,FS,B1
195.612439,40,45,1.9682219999999973,8,2,VTN,L2_3,FS,B1
199.523224,41,45,1.2020359999999926,9,2,RHR,L2_3,FS,D3
199.888055,41,45,1.566867000000002,9,2,RHR,L2_3,FS,D3
200.055121,41,45,1.7339330000000075,9,2,RHR,L2_3,FS,D3
209.521183,43,45,1.8400120000000015,10,2,RHR,L2_3,FS,D2
212.83757,44,45,0.47762700000001246,16,2,RHR,L2_3,FS,B2
213.302101,44,45,0.9421580000000063,16,2,RHR,L2_3,FS,B2
214.207297,44,45,1.8473540000000241,16,2,RHR,L2_3,FS,B2
217.255318,45,45,0.2214039999999784,11,2,RHR,L2_3,FS,D1
217.487651,45,45,0.4537369999999896,11,2,RHR,L2_3,FS,D1
217.693216,45,45,0.6593019999999967,11,2,RHR,L2_3,FS,D1
217.752616,45,45,0.7187019999999791,11,2,RHR,L2_3,FS,D1
217.76015,45,45,0.7262360000000001,11,2,RHR,L2_3,FS,D1
217.863682,45,45,0.8297680000000014,11,2,RHR,L2_3,FS,D1
217.967682,45,45,0.9337679999999864,11,2,RHR,L2_3,FS,D1
218.054682,45,45,1.020768000000004,11,2,RHR,L2_3,FS,D1
218.057115,45,45,1.0232010000000002,11,2,RHR,L2_3,FS,D1
218.225614,45,45,1.1916999999999973,11,2,RHR,L2_3,FS,D1
218.227581,45,45,1.1936669999999765,11,2,RHR,L2_3,FS,D1
218.301014,45,45,1.2670999999999992,11,2,RHR,L2_3,FS,D1
218.304214,45,45,1.2702999999999918,11,2,RHR,L2_3,FS,D1
218.373147,45,45,1.3392329999999788,11,2,RHR,L2_3,FS,D1
218.515046,45,45,1.4811320000000023,11,2,RHR,L2_3,FS,D1
218.583946,45,45,1.5500319999999874,11,2,RHR,L2_3,FS,D1
218.648546,45,45,1.6146320000000003,11,2,RHR,L2_3,FS,D1
226.687413,47,45,0.2732759999999814,16,2,RHR,L2_3,FS,B2
227.054112,47,45,0.6399749999999926,16,2,RHR,L2_3,FS,B2
228.739905,47,45,2.3257679999999823,16,2,RHR,L2_3,FS,B2
232.002825,48,45,0.9033569999999997,16,2,RHR,L2_3,FS,B2
232.852922,48,45,1.753454000000005,16,2,RHR,L2_3,FS,B2
233.009988,48,45,1.9105199999999911,16,2,RHR,L2_3,FS,B2
236.343107,49,45,0.5677070000000128,1,2,VTN,L2_3,FS,D2
236.381374,49,45,0.6059740000000033,1,2,VTN,L2_3,FS,D2
236.419374,49,45,0.6439740000000143,1,2,VTN,L2_3,FS,D2
237.223337,49,45,1.447936999999996,1,2,VTN,L2_3,FS,D2
238.1336,49,45,2.3582000000000107,1,2,VTN,L2_3,FS,D2
238.137167,49,45,2.3617670000000146,1,2,VTN,L2_3,FS,D2
238.1432,49,45,2.367800000000017,1,2,VTN,L2_3,FS,D2
238.2436,49,45,2.468199999999996,1,2,VTN,L2_3,FS,D2
238.246,49,45,2.470600000000019,1,2,VTN,L2_3,FS,D2
238.250566,49,45,2.4751660000000015,1,2,VTN,L2_3,FS,D2
241.41232,50,45,0.9533089999999902,5,2,VTN,L2_3,FS,C1
241.451887,50,45,0.9928759999999954,5,2,VTN,L2_3,FS,C1
241.697286,50,45,1.2382749999999874,5,2,VTN,L2_3,FS,C1
241.945818,50,45,1.4868069999999989,5,2,VTN,L2_3,FS,C1
245.437137,51,45,0.2977549999999951,10,2,RHR,L2_3,FS,D2
245.701736,51,45,0.5623539999999991,10,2,RHR,L2_3,FS,D2
246.217067,51,45,1.077684999999974,10,2,RHR,L2_3,FS,D2
246.3649,51,45,1.225517999999994,10,2,RHR,L2_3,FS,D2
246.554999,51,45,1.4156169999999975,10,2,RHR,L2_3,FS,D2
247.304896,51,45,2.1655140000000017,10,2,RHR,L2_3,FS,D2
247.310396,51,45,2.1710139999999853,10,2,RHR,L2_3,FS,D2
250.252951,52,45,0.4317969999999889,0,2,VTN,L2_3,FS,D3
250.425284,52,45,0.6041299999999978,0,2,VTN,L2_3,FS,D3
254.707366,53,45,0.20744100000001708,13,2,RHR,L2_3,FS,C2
254.923332,53,45,0.4234069999999974,13,2,RHR,L2_3,FS,C2
254.926099,53,45,0.42617400000000316,13,2,RHR,L2_3,FS,C2
254.928965,53,45,0.42904000000001474,13,2,RHR,L2_3,FS,C2
254.931732,53,45,0.4318070000000205,13,2,RHR,L2_3,FS,C2
255.033132,53,45,0.5332070000000044,13,2,RHR,L2_3,FS,C2
255.038132,53,45,0.5382069999999999,13,2,RHR,L2_3,FS,C2
255.137265,53,45,0.6373400000000231,13,2,RHR,L2_3,FS,C2
255.256631,53,45,0.7567060000000083,13,2,RHR,L2_3,FS,C2
255.260031,53,45,0.7601060000000075,13,2,RHR,L2_3,FS,C2
255.358297,53,45,0.8583720000000028,13,2,RHR,L2_3,FS,C2
255.365964,53,45,0.8660390000000007,13,2,RHR,L2_3,FS,C2
255.461397,53,45,0.9614720000000148,13,2,RHR,L2_3,FS,C2
255.46353,53,45,0.9636050000000012,13,2,RHR,L2_3,FS,C2
255.554796,53,45,1.0548710000000199,13,2,RHR,L2_3,FS,C2
255.557696,53,45,1.0577710000000025,13,2,RHR,L2_3,FS,C2
255.563763,53,45,1.063838000000004,13,2,RHR,L2_3,FS,C2
255.650929,53,45,1.1510040000000004,13,2,RHR,L2_3,FS,C2
255.654162,53,45,1.1542370000000233,13,2,RHR,L2_3,FS,C2
255.659729,53,45,1.1598040000000083,13,2,RHR,L2_3,FS,C2
255.813162,53,45,1.313237000000015,13,2,RHR,L2_3,FS,C2
256.532492,53,45,2.0325670000000002,13,2,RHR,L2_3,FS,C2
256.725958,53,45,2.226033000000001,13,2,RHR,L2_3,FS,C2
259.376114,54,45,0.21641699999997854,10,2,RHR,L2_3,FS,D2
259.532447,54,45,0.37274999999999636,10,2,RHR,L2_3,FS,D2
259.726513,54,45,0.5668160000000171,10,2,RHR,L2_3,FS,D2
260.862341,54,45,1.7026440000000207,10,2,RHR,L2_3,FS,D2
260.867375,54,45,1.7076779999999872,10,2,RHR,L2_3,FS,D2
261.040741,54,45,1.8810440000000312,10,2,RHR,L2_3,FS,D2
261.655371,54,45,2.495674000000008,10,2,RHR,L2_3,FS,D2
263.882062,55,45,0.04231400000003305,4,2,VTN,L2_3,FS,C2
264.055662,55,45,0.21591399999999794,4,2,VTN,L2_3,FS,C2
264.118395,55,45,0.27864700000003495,4,2,VTN,L2_3,FS,C2
264.122328,55,45,0.28257999999999583,4,2,VTN,L2_3,FS,C2
264.183761,55,45,0.3440130000000181,4,2,VTN,L2_3,FS,C2
264.230394,55,45,0.3906460000000038,4,2,VTN,L2_3,FS,C2
264.277061,55,45,0.4373130000000174,4,2,VTN,L2_3,FS,C2
264.323994,55,45,0.4842460000000415,4,2,VTN,L2_3,FS,C2
264.327727,55,45,0.4879789999999957,4,2,VTN,L2_3,FS,C2
264.401694,55,45,0.5619460000000345,4,2,VTN,L2_3,FS,C2
264.469693,55,45,0.6299450000000206,4,2,VTN,L2_3,FS,C2
264.475393,55,45,0.6356450000000109,4,2,VTN,L2_3,FS,C2
264.478993,55,45,0.6392450000000167,4,2,VTN,L2_3,FS,C2
264.484227,55,45,0.6444789999999898,4,2,VTN,L2_3,FS,C2
264.57916,55,45,0.7394120000000157,4,2,VTN,L2_3,FS,C2
264.582393,55,45,0.7426450000000386,4,2,VTN,L2_3,FS,C2
264.958858,55,45,1.1191100000000347,4,2,VTN,L2_3,FS,C2
265.549689,55,45,1.7099410000000148,4,2,VTN,L2_3,FS,C2
265.903021,55,45,2.063273000000038,4,2,VTN,L2_3,FS,C2
268.546077,56,45,0.016597000000047046,4,2,VTN,L2_3,FS,C2
268.807809,56,45,0.278329000000042,4,2,VTN,L2_3,FS,C2
268.811442,56,45,0.28196200000002136,4,2,VTN,L2_3,FS,C2
268.867309,56,45,0.33782899999999927,4,2,VTN,L2_3,FS,C2
268.869309,56,45,0.3398290000000088,4,2,VTN,L2_3,FS,C2
268.872909,56,45,0.34342900000001464,4,2,VTN,L2_3,FS,C2
268.880442,56,45,0.3509620000000382,4,2,VTN,L2_3,FS,C2
268.916709,56,45,0.38722900000004756,4,2,VTN,L2_3,FS,C2
268.963175,56,45,0.43369500000000016,4,2,VTN,L2_3,FS,C2
268.968342,56,45,0.43886200000002873,4,2,VTN,L2_3,FS,C2
269.024208,56,45,0.49472800000000916,4,2,VTN,L2_3,FS,C2
269.026508,56,45,0.49702800000000025,4,2,VTN,L2_3,FS,C2
269.059608,56,45,0.5301280000000475,4,2,VTN,L2_3,FS,C2
269.111041,56,45,0.581561000000022,4,2,VTN,L2_3,FS,C2
269.162141,56,45,0.6326610000000414,4,2,VTN,L2_3,FS,C2
269.187374,56,45,0.6578939999999989,4,2,VTN,L2_3,FS,C2
273.640989,57,45,0.4290579999999977,12,2,RHR,L2_3,FS,C3
273.776289,57,45,0.564358000000027,12,2,RHR,L2_3,FS,C3
275.531382,57,45,2.319451000000015,12,2,RHR,L2_3,FS,C3
278.380104,58,45,0.48996199999999135,9,2,RHR,L2_3,FS,D3
279.189667,58,45,1.29952499999996,9,2,RHR,L2_3,FS,D3
282.863219,59,45,0.29258500000003096,1,2,VTN,L2_3,FS,D2
283.022018,59,45,0.45138400000001866,1,2,VTN,L2_3,FS,D2
284.862244,59,45,2.2916099999999915,1,2,VTN,L2_3,FS,D2
284.995143,59,45,2.4245090000000005,1,2,VTN,L2_3,FS,D2
285.042576,59,45,2.4719420000000127,1,2,VTN,L2_3,FS,D2
287.800165,60,45,0.5478400000000079,17,2,RHR,L2_3,FS,B1
287.883598,60,45,0.6312730000000215,17,2,RHR,L2_3,FS,B1
287.886165,60,45,0.6338400000000206,17,2,RHR,L2_3,FS,B1
287.886565,60,45,0.6342400000000339,17,2,RHR,L2_3,FS,B1
288.010498,60,45,0.7581729999999993,17,2,RHR,L2_3,FS,B1
288.281997,60,45,1.029672000000005,17,2,RHR,L2_3,FS,B1
288.371263,60,45,1.1189380000000142,17,2,RHR,L2_3,FS,B1
288.37613,60,45,1.1238050000000044,17,2,RHR,L2_3,FS,B1
288.456796,60,45,1.2044710000000123,17,2,RHR,L2_3,FS,B1
288.460563,60,45,1.2082379999999944,17,2,RHR,L2_3,FS,B1
288.464496,60,45,1.212171000000012,17,2,RHR,L2_3,FS,B1
288.549429,60,45,1.2971039999999903,17,2,RHR,L2_3,FS,B1
288.629895,60,45,1.3775699999999915,17,2,RHR,L2_3,FS,B1
288.634329,60,45,1.382003999999995,17,2,RHR,L2_3,FS,B1
288.718895,60,45,1.4665699999999902,17,2,RHR,L2_3,FS,B1
293.270376,61,45,1.3396789999999896,1,2,VTN,L2_3,FS,D2
298.865254,62,45,2.2547460000000115,9,2,RHR,L2_3,FS,D3
301.591309,63,45,0.3012300000000323,16,2,RHR,L2_3,FS,B2
303.11117,63,45,1.821091000000024,16,2,RHR,L2_3,FS,B2
306.755855,64,45,0.7908039999999801,10,2,RHR,L2_3,FS,D2
310.762505,65,45,0.11712299999999232,0,2,VTN,L2_3,FS,D3
311.445636,65,45,0.8002539999999954,0,2,VTN,L2_3,FS,D3
311.449703,65,45,0.8043210000000158,0,2,VTN,L2_3,FS,D3
315.632319,66,45,0.30904499999996915,16,2,RHR,L2_3,FS,B2
315.763752,66,45,0.4404779999999846,16,2,RHR,L2_3,FS,B2
316.867547,66,45,1.5442729999999756,16,2,RHR,L2_3,FS,B2
317.019347,66,45,1.6960729999999558,16,2,RHR,L2_3,FS,B2
317.445878,66,45,2.122603999999967,16,2,RHR,L2_3,FS,B2
320.2161,67,45,0.217254999999966,2,2,VTN,L2_3,FS,D1
320.2805,67,45,0.28165500000000065,2,2,VTN,L2_3,FS,D1
320.3886,67,45,0.38975499999997965,2,2,VTN,L2_3,FS,D1
320.3964,67,45,0.3975550000000112,2,2,VTN,L2_3,FS,D1
320.462733,67,45,0.4638879999999972,2,2,VTN,L2_3,FS,D1
320.587366,67,45,0.5885209999999574,2,2,VTN,L2_3,FS,D1
320.766565,67,45,0.7677199999999971,2,2,VTN,L2_3,FS,D1
320.872164,67,45,0.8733189999999809,2,2,VTN,L2_3,FS,D1
322.310159,67,45,2.3113139999999817,2,2,VTN,L2_3,FS,D1
324.878748,68,45,0.19753099999996948,14,2,RHR,L2_3,FS,C1
325.129214,68,45,0.44799699999998666,14,2,RHR,L2_3,FS,C1
325.309746,68,45,0.6285290000000145,14,2,RHR,L2_3,FS,C1
325.371013,68,45,0.6897960000000012,14,2,RHR,L2_3,FS,C1
325.517812,68,45,0.8365949999999884,14,2,RHR,L2_3,FS,C1
326.484375,68,45,1.8031579999999963,14,2,RHR,L2_3,FS,C1
326.85154,68,45,2.1703229999999962,14,2,RHR,L2_3,FS,C1
330.629758,69,45,1.2694099999999935,15,2,RHR,L2_3,FS,B3
330.669658,69,45,1.309310000000039,15,2,RHR,L2_3,FS,B3
330.729258,69,45,1.368910000000028,15,2,RHR,L2_3,FS,B3
331.076023,69,45,1.715675000000033,15,2,RHR,L2_3,FS,B3
335.04644,70,45,1.0081610000000296,16,2,RHR,L2_3,FS,B2
335.217773,70,45,1.1794940000000338,16,2,RHR,L2_3,FS,B2
335.218239,70,45,1.1799599999999941,16,2,RHR,L2_3,FS,B2
335.783537,70,45,1.7452580000000353,16,2,RHR,L2_3,FS,B2
339.551189,71,45,0.8332980000000134,15,2,RHR,L2_3,FS,B3
340.319652,71,45,1.6017610000000104,15,2,RHR,L2_3,FS,B3
340.320519,71,45,1.6026279999999815,15,2,RHR,L2_3,FS,B3
340.856417,71,45,2.138526000000013,15,2,RHR,L2_3,FS,B3
343.605805,72,45,0.20766299999996818,13,2,RHR,L2_3,FS,C2
343.608005,72,45,0.20986299999998437,13,2,RHR,L2_3,FS,C2
343.612572,72,45,0.21442999999999302,13,2,RHR,L2_3,FS,C2
343.727972,72,45,0.3298300000000154,13,2,RHR,L2_3,FS,C2
343.740038,72,45,0.34189600000001974,13,2,RHR,L2_3,FS,C2
343.846338,72,45,0.4481959999999958,13,2,RHR,L2_3,FS,C2
343.853338,72,45,0.4551960000000008,13,2,RHR,L2_3,FS,C2
343.934871,72,45,0.5367289999999798,13,2,RHR,L2_3,FS,C2
343.936704,72,45,0.5385620000000131,13,2,RHR,L2_3,FS,C2
343.939737,72,45,0.5415949999999725,13,2,RHR,L2_3,FS,C2
343.998304,72,45,0.6001620000000116,13,2,RHR,L2_3,FS,C2
344.030304,72,45,0.6321619999999939,13,2,RHR,L2_3,FS,C2
344.03417,72,45,0.6360280000000103,13,2,RHR,L2_3,FS,C2
344.03707,72,45,0.6389280000000213,13,2,RHR,L2_3,FS,C2
344.105503,72,45,0.7073609999999917,13,2,RHR,L2_3,FS,C2
344.13387,72,45,0.7357279999999946,13,2,RHR,L2_3,FS,C2
344.138903,72,45,0.7407610000000204,13,2,RHR,L2_3,FS,C2
344.239236,72,45,0.8410939999999982,13,2,RHR,L2_3,FS,C2
344.242336,72,45,0.8441940000000159,13,2,RHR,L2_3,FS,C2
344.248103,72,45,0.8499610000000075,13,2,RHR,L2_3,FS,C2
344.347869,72,45,0.9497269999999958,13,2,RHR,L2_3,FS,C2
344.352636,72,45,0.9544940000000111,13,2,RHR,L2_3,FS,C2
344.520002,72,45,1.1218599999999697,13,2,RHR,L2_3,FS,C2
344.523702,72,45,1.1255600000000072,13,2,RHR,L2_3,FS,C2
344.605068,72,45,1.20692600000001,13,2,RHR,L2_3,FS,C2
344.607435,72,45,1.2092930000000024,13,2,RHR,L2_3,FS,C2
344.608035,72,45,1.2098929999999655,13,2,RHR,L2_3,FS,C2
344.694501,72,45,1.2963589999999954,13,2,RHR,L2_3,FS,C2
344.761334,72,45,1.3631919999999695,13,2,RHR,L2_3,FS,C2
344.767467,72,45,1.3693250000000035,13,2,RHR,L2_3,FS,C2
344.8374,72,45,1.4392579999999953,13,2,RHR,L2_3,FS,C2
348.367619,73,45,0.28186499999998205,7,2,VTN,L2_3,FS,B2
348.498919,73,45,0.41316499999999223,7,2,VTN,L2_3,FS,B2
349.959746,73,45,1.873991999999987,7,2,VTN,L2_3,FS,B2
350.056479,73,45,1.9707250000000158,7,2,VTN,L2_3,FS,B2
353.182367,74,45,0.41720199999997476,2,2,VTN,L2_3,FS,D1
354.77826,74,45,2.0130949999999643,2,2,VTN,L2_3,FS,D1
362.697861,76,45,0.5633530000000064,16,2,RHR,L2_3,FS,B2
363.612991,76,45,1.4784830000000397,16,2,RHR,L2_3,FS,B2
363.618458,76,45,1.483949999999993,16,2,RHR,L2_3,FS,B2
364.222255,76,45,2.0877470000000358,16,2,RHR,L2_3,FS,B2
367.542908,77,45,0.7291890000000194,8,2,VTN,L2_3,FS,B1
367.551308,77,45,0.737589000000014,8,2,VTN,L2_3,FS,B1
367.676041,77,45,0.862322000000006,8,2,VTN,L2_3,FS,B1
367.682308,77,45,0.8685889999999858,8,2,VTN,L2_3,FS,B1
367.789707,77,45,0.9759880000000294,8,2,VTN,L2_3,FS,B1
367.89574,77,45,1.0820209999999975,8,2,VTN,L2_3,FS,B1
367.897674,77,45,1.083955000000003,8,2,VTN,L2_3,FS,B1
367.899874,77,45,1.0861550000000193,8,2,VTN,L2_3,FS,B1
367.90274,77,45,1.0890210000000025,8,2,VTN,L2_3,FS,B1
368.004573,77,45,1.1908540000000016,8,2,VTN,L2_3,FS,B1
368.007306,77,45,1.1935870000000364,8,2,VTN,L2_3,FS,B1
368.089973,77,45,1.2762539999999944,8,2,VTN,L2_3,FS,B1
368.092773,77,45,1.2790540000000306,8,2,VTN,L2_3,FS,B1
368.095506,77,45,1.2817870000000084,8,2,VTN,L2_3,FS,B1
368.098839,77,45,1.2851200000000063,8,2,VTN,L2_3,FS,B1
368.179172,77,45,1.3654530000000022,8,2,VTN,L2_3,FS,B1
368.181472,77,45,1.3677529999999933,8,2,VTN,L2_3,FS,B1
368.264605,77,45,1.4508860000000254,8,2,VTN,L2_3,FS,B1
368.335872,77,45,1.522153000000003,8,2,VTN,L2_3,FS,B1
368.337972,77,45,1.5242529999999874,8,2,VTN,L2_3,FS,B1
368.340772,77,45,1.5270530000000235,8,2,VTN,L2_3,FS,B1
368.428238,77,45,1.6145190000000298,8,2,VTN,L2_3,FS,B1
